DATA;COMUNE;LOCALITA';LAT;LONG;TIPOLOGIA;CODICE COL;PROV;ANNO
2022-07-13;Morciano di Leuca;Barbarano - Serre Falitte c/o Az. Leuca Piccola;39.856222;18.322694;Bosco;Arancione;LECCE;2022
2022-07-14;Ugento;localitÓ Fontanelle;39.871556;18.1515;Canneto;Giallo;LECCE;2022
2022-07-14;Presicce-Acquarica;Mass.a Monaci;39.8695;18.243452;Bosco;Arancione;LECCE;2022
2022-07-15;Surano;Bosco Galati;40.036417;18.351028;Bosco;Arancione;LECCE;2022
2022-07-16;Lecce;viale della Cavalleria;40.351833;18.197528;Canneto;Giallo;LECCE;2022
2022-07-17;Lecce;Frigole-Palazze;40.409065;18.242201;Macchia;Arancione;LECCE;2022
2022-07-18;Cutrofiano;strada vicinale Mandrillo;40.116444;18.150167;Canneto;Giallo;LECCE;2022
2022-07-18;Gallipoli;sp. 54;40.009722;18.065278;Canneto;Giallo;LECCE;2022
2022-07-18;Poggiardo;azienda La Falca;40.06125;18.407111;Bosco;Arancione;LECCE;2022
2022-07-19;Cutrofiano;Tenuta Mezzana;40.117167;18.1545;Canneto;Giallo;LECCE;2022
2022-07-20;Cannole;Bosco Verga;40.172417;18.406028;Bosco;Arancione;LECCE;2022
2022-07-20;Gallipoli;Punta della Suina - Discoteca TEN Club;40.008333;18.019361;Bosco;Arancione;LECCE;2022
2022-07-21;Aradeo;contrada spina - via Tagliata;40.146917;18.123583;Canneto;Giallo;LECCE;2022
2022-07-21;Leverano;Masseria Zanzara  c/o Consorzio di Bonifica;40.3005;17.917667;Macchia;Arancione;LECCE;2022
2022-07-22;Gallipoli;chiesanuova metÓ strada;40.075444;18.034778;Canneto;Giallo;LECCE;2022
2022-07-22;Lecce;Casalabate - Via del Riccio;40.493889;18.122778;Canneto;Giallo;LECCE;2022
2022-07-22;Lecce;San Cataldo, zona Tunda;40.374;18.283278;Macchia;Arancione;LECCE;2022
2022-07-23;Lecce;La Tunda - Le Macchie;40.374022;18.282732;Macchia;Arancione;LECCE;2022
2022-07-23;Lecce;Rauccio;40.469556;18.166667;Canneto;Giallo;LECCE;2022
2022-07-24;Vernole;Vanze Tubbule;40.316139;18.311333;Bosco;Arancione;LECCE;2022
2022-07-24;Vernole;sp366 fronte Campo Verde;40.377554;18.302686;Macchia;Arancione;LECCE;2022
2022-07-24;Castrignano del Capo;parcheggio la cornula;39.799595;18.364036;Bosco;Arancione;LECCE;2022
2022-07-24;Lecce;San Cataldo via della Masseria Lamia;40.384972;18.273944;Bosco;Arancione;LECCE;2022
2022-07-24;Supersano;di fronte al sansificio;40.038972;18.261389;Canneto;Giallo;LECCE;2022
2022-07-25;Sannicola;Quartiere Latino;40.117028;18.015;Bosco;Arancione;LECCE;2022
2022-07-25;Vernole;Lido Turrisi - Via dei Rovi;40.367528;18.300889;Bosco;Arancione;LECCE;2022
2022-07-25;Uggiano la Chiesa;Selva del Turchese;40.132248;18.473665;Bosco;Arancione;LECCE;2022
2022-07-26;Nardò;masseria console;40.240335;17.931384;Bosco;Arancione;LECCE;2022
2022-07-26;Castrignano del Capo;via V░ ennio - B&B Acquaviva;39.80425;18.356611;Bosco;Arancione;LECCE;2022
2022-07-27;Andrano;SP85 dir. Castiglione;39.978333;18.355278;Canneto;Giallo;LECCE;2022
2022-07-27;Cutrofiano;SP361;40.078278;18.224083;Canneto;Giallo;LECCE;2022
2022-07-27;Lecce;sp 132 Lecce-Frigole Mass.a Grande;40.401291;18.196479;Bosco;Arancione;LECCE;2022
2022-07-28;Ugento;bosco montecolmi;39.893056;18.158611;Bosco;Arancione;LECCE;2022
2022-07-28;Otranto;Strada bonifica bollato;40.147111;18.469611;Canneto;Giallo;LECCE;2022
2022-07-29;Otranto;via Sforza;40.154051;18.485577;Canneto;Giallo;LECCE;2022
2022-07-30;Nardò;Monteruga;40.353667;17.827778;Macchia;Arancione;LECCE;2022
2022-07-30;Squinzano;Vasconi;40.442778;18.053056;Canneto;Giallo;LECCE;2022
2022-07-30;Gallipoli;li sauli;40.011528;18.068333;Canneto;Giallo;LECCE;2022
2022-07-31;Specchia;C.da Serra di Cristo;39.953889;18.277222;Bosco;Arancione;LECCE;2022
2022-07-31;Castro;localitÓ Frasciule;40.002222;18.421389;Bosco;Arancione;LECCE;2022
2022-07-31;Maglie;SP361 - Cas. Santo Stefani;40.114976;18.289828;Bosco;Arancione;LECCE;2022
2022-07-31;Supersano;Sp 86;40.021071;18.24487;Canneto;Giallo;LECCE;2022
2022-08-01;Scorrano;Strada vicinale Luca Giovanni;40.0875;18.265556;Bosco;Arancione;LECCE;2022
2022-08-01;Otranto;Canale Bollato;40.1425;18.469444;Canneto;Giallo;LECCE;2022
2022-08-02;Gallipoli;Lido Sol D'Oro-Via dei Gabbiani;40.104028;18.012278;Bosco;Arancione;LECCE;2022
2022-08-02;Lecce;via dell'Assiolo;40.430674;18.221957;Macchia;Arancione;LECCE;2022
2022-08-02;Lecce;c/o Masseria Puzzella;40.456139;18.172083;Canneto;Giallo;LECCE;2022
2022-08-02;Palmariggi;Giancola;40.140694;18.3785;Bosco;Arancione;LECCE;2022
2022-08-03;Nardò;Sp 359 km 22;40.205361;17.983583;Bosco;Arancione;LECCE;2022
2022-08-03;Uggiano la Chiesa;selva del Turchese valle dell'Idro;40.131528;18.471806;Canneto;Giallo;LECCE;2022
2022-08-04;Nardò;Agriturismo la Lucia;40.210216;17.946556;Macchia;Arancione;LECCE;2022
2022-08-04;Galatone;Via dei Pini - Villaggio Santa Rita;40.126389;18.016611;Bosco;Arancione;LECCE;2022
2022-08-04;Cutrofiano;Maricore;40.095316;18.180062;Canneto;Giallo;LECCE;2022
2022-08-05;Nardò;Termide - Pendinello;40.222972;17.954444;Bosco;Arancione;LECCE;2022
2022-08-05;Alezio;Contursi;40.042222;18.073611;Canneto;Giallo;LECCE;2022
2022-08-06;Andrano;Torre di Andrano;39.964477;18.402112;Macchia;Arancione;LECCE;2022
2022-08-06;Porto Cesareo;boncore;40.327863;17.801585;Macchia;Arancione;LECCE;2022
2022-08-06;Ugento;ugento torre mozza localitÓ burgesi vicino ai cinofoli;39.885917;18.212167;Macchia;Arancione;LECCE;2022
2022-08-06;Lecce;Via Ariano Irpino - strada per San Cataldo;40.373;18.235167;Macchia;Arancione;LECCE;2022
2022-08-10;Vernole;Cacari;40.355602;18.312424;Bosco;Arancione;LECCE;2022
2022-08-10;Muro Leccese;SC vecchia Scorrano Sanarica;40.094417;18.318056;Bosco;Arancione;LECCE;2022
2022-08-10;Gallipoli;Cimitero;40.052083;18.003056;Bosco;Arancione;LECCE;2022
2022-08-11;Castro;Blubay - litoranea per Santa Cesarea;40.019806;18.428;Macchia;Arancione;LECCE;2022
2022-08-14;Ugento;sp91 presicce torre mozza doppie curve prima di arrivare al mare;39.870972;18.187194;Macchia;Arancione;LECCE;2022
2022-08-14;Gallipoli;zona li sauli;40.012833;18.06;Canneto;Giallo;LECCE;2022
2022-08-18;Gallipoli;Cimitero;40.053528;17.997556;Bosco;Arancione;LECCE;2022
2022-08-19;Lecce;Bosco della Cervalora;40.418945;18.21273;Bosco;Arancione;LECCE;2022
2022-08-21;Lecce;Torre Chianca - Via G. Macini;40.453139;18.20175;Macchia;Arancione;LECCE;2022
2022-08-21;Lecce;Torre Chianca - Via V. Coronelli;40.456333;18.207972;Macchia;Arancione;LECCE;2022
2022-08-22;Alezio;c.da nanni pressi autolavaggio;40.062778;18.046861;Canneto;Giallo;LECCE;2022
2022-08-24;Presicce-Acquarica;fani (ex CASINA DEI CARI);39.86125;18.222611;Macchia;Arancione;LECCE;2022
2022-08-26;Santa Cesarea Terme;zona Fontanelle vicino villaggio Paradiso;40.06485;18.47151;Macchia;Arancione;LECCE;2022
2022-08-26;Aradeo;Noha - Aradeo il canale prima del cimitero;40.13525;18.13525;Canneto;Giallo;LECCE;2022
2022-08-31;Lecce;Masseria Basciucco;40.40925;18.245194;Macchia;Arancione;LECCE;2022
2022-09-01;Sannicola;SP17 per Gallipoli 1 km dopo Nardò;40.116321;18.022109;Canneto;Giallo;LECCE;2022
2022-09-01;Tricase;Marina Serra zona Madonna del Carmine;39.923722;18.373639;Canneto;Giallo;LECCE;2022
2022-09-08;Porto Cesareo;Punta Prosciutto-lido Oasis;40.297556;17.783944;Canneto;Giallo;LECCE;2022
2022-09-08;Lecce;via dell'istrice;40.461944;18.178917;Canneto;Giallo;LECCE;2022
2022-09-09;Cutrofiano;c.da Metallo;40.096583;18.1925;Canneto;Giallo;LECCE;2022
2022-09-10;Cutrofiano;via foresta;40.102694;18.155889;Canneto;Giallo;LECCE;2022
2022-09-11;Gallipoli;sp215 punta suina;40.002521;18.017818;Bosco;Arancione;LECCE;2022
2022-09-12;Porto Cesareo;punta grossa - Via Agri, 33;40.294806;17.786917;Canneto;Giallo;LECCE;2022
2022-09-13;Salve;Palombara;39.859453;18.25335;Bosco;Arancione;LECCE;2022
2022-09-14;Nardò;Cafari;40.17923;17.940525;Macchia;Arancione;LECCE;2022
2022-09-18;Ugento;Fontanelle;39.868361;18.157306;Canneto;Giallo;LECCE;2022
2022-09-18;Lecce;Via della Pilea;40.452417;18.222917;Macchia;Arancione;LECCE;2022
2022-09-20;Nardò;SP 112 - La Lucia;40.21427;17.943709;Macchia;Arancione;LECCE;2022
2022-09-20;Lecce;Parco Rauccio;40.47025;18.170806;Canneto;Giallo;LECCE;2022
2022-09-21;Ugento;le fontanelle;39.881667;18.136667;Canneto;Giallo;LECCE;2022
2022-09-21;Ugento;Fontanelle;39.883056;18.136667;Canneto;Giallo;LECCE;2022
2022-09-22;Melendugno;Via Vicinale Mancarella;40.285;18.419167;Canneto;Giallo;LECCE;2022
2022-09-23;Ugento;Fontanelle;39.880278;18.142222;Canneto;Giallo;LECCE;2022
2022-09-23;Santa Cesarea Terme;Masseria Piccola;40.065036;18.471267;Macchia;Arancione;LECCE;2022
2022-09-23;Lecce;Lido Smeraldo;40.427556;18.254472;Bosco;Arancione;LECCE;2022
2022-09-23;Lecce;Torre Chianca-Villaggio Montegrappa;40.454014;18.217824;Canneto;Giallo;LECCE;2022
2022-10-04;Lecce;Frigole-Darsena;40.435278;18.247222;Macchia;Arancione;LECCE;2022
2021-05-22;Racale;Castel Forte;39.977556;18.06125;Bosco;Arancione;LECCE;2021
2021-05-28;Ruffano;c.da ORTALI;39.966972;18.247444;Macchia;Arancione;LECCE;2021
2021-06-02;Nociglia;sp surano - ruffano c/o gulliver;40.004056;18.307944;Canneto;Giallo;LECCE;2021
2021-06-04;Melendugno;San Foca;40.304889;18.395667;Bosco;Arancione;LECCE;2021
2021-06-14;Ugento;lido marini - hotel experia;39.855;18.178611;Canneto;Giallo;LECCE;2021
2021-06-14;Uggiano la Chiesa;porto badisco verso santa cesarea terme - villaggio paradiso;40.088222;18.464417;Macchia;Arancione;LECCE;2021
2021-06-15;Nardò;Porto selvaggio- Torre Inserraio;40.187528;17.927167;Macchia;Arancione;LECCE;2021
2021-06-16;Lecce;torre chianca - Via Macini;40.453528;18.200667;Macchia;Arancione;LECCE;2021
2021-06-16;Andrano;masseria pioppi;39.979361;18.380778;Macchia;Arancione;LECCE;2021
2021-06-16;Santa Cesarea Terme;nei pressi del villaggio paradiso;40.064611;18.477556;Macchia;Arancione;LECCE;2021
2021-06-18;Santa Cesarea Terme;Capriglia di sopra;40.032611;18.4335;Macchia;Arancione;LECCE;2021
2021-06-20;Lecce;Ramanno;40.3905;18.280306;Macchia;Arancione;LECCE;2021
2021-06-20;Cavallino;Tabacchi - Via Vecchia San Donato;40.314167;18.182972;Bosco;Arancione;LECCE;2021
2021-06-20;Porto Cesareo;torre lapillo nei c/o tenuta quintina;40.297222;17.834083;Macchia;Arancione;LECCE;2021
2021-06-22;Melendugno;contrada marangi;40.285528;18.347889;Macchia;Arancione;LECCE;2021
2021-06-22;Melendugno;torre dell'orso;40.280333;18.415389;Bosco;Arancione;LECCE;2021
2021-06-23;Zollino;LARGO POZZELLE;40.2225;18.260861;Bosco;Arancione;LECCE;2021
2021-06-24;Lecce;Zona Tunda;40.371111;18.284722;Macchia;Arancione;LECCE;2021
2021-06-24;Lecce;Torre chianca;40.4475;18.207111;Macchia;Arancione;LECCE;2021
2021-06-24;Lecce;torre chianca, vicinanze ristorante onda verde;40.455861;18.193917;Canneto;Giallo;LECCE;2021
2021-06-24;Maglie;zona monteroni mellone - alle spalle del liceo scientifico - tra la via per gallipoli e via cutrofiano;40.114167;18.290889;Bosco;Arancione;LECCE;2021
2021-06-24;Lecce;frigole - parco rauccio;40.449444;18.205;Macchia;Arancione;LECCE;2021
2021-06-25;Presicce-Acquarica;Torre pozzo Mauro;39.888083;18.261528;Bosco;Arancione;LECCE;2021
2021-06-26;Scorrano;Ippodromo di Maglie;40.102333;18.274917;Macchia;Arancione;LECCE;2021
2021-06-26;Casarano;Madonna della Campana;40.002222;18.183083;Bosco;Rosso;LECCE;2021
2021-06-28;Casarano;madonna della campana;40.002222;18.183083;Bosco;Arancione;LECCE;2021
2021-06-28;San Cassiano;SP 159 poggiardo - nociglia;40.052611;18.355306;Bosco;Arancione;LECCE;2021
2021-06-28;Nociglia;agro;40.024722;18.308083;Canneto;Giallo;LECCE;2021
2021-06-28;Surano;centro commerciale gulliver;40.013056;18.316389;Canneto;Giallo;LECCE;2021
2021-06-29;Cutrofiano;SP363 Villa Vergine;40.093222;18.189667;Canneto;Giallo;LECCE;2021
2021-06-29;Arnesano;Arnesano - Villa Convento;40.362222;18.075889;Bosco;Arancione;LECCE;2021
2021-06-30;Lecce;Rauccio;40.458056;18.162528;Macchia;Arancione;LECCE;2021
2021-06-30;Ugento;VICTOR VILLAGE;39.869028;18.143056;Canneto;Giallo;LECCE;2021
2021-07-01;Lecce;SAN CATALDO, ZONA CUCCHIARARI;40.381389;18.280278;Macchia;Arancione;LECCE;2021
2021-07-01;Salice Salentino;donna aurelia;40.357389;17.817583;Macchia;Arancione;LECCE;2021
2021-07-02;Lecce;Lo Zundrano;40.345833;18.275833;Bosco;Arancione;LECCE;2021
2021-07-02;Galatone;Doganieri - Spina;40.167306;18.083722;Canneto;Giallo;LECCE;2021
2021-07-02;Nardò;CHIODI;40.3225;17.795833;Macchia;Arancione;LECCE;2021
2021-07-02;Gagliano del Capo;Grotta Aspro;39.841639;18.383639;Macchia;Arancione;LECCE;2021
2021-07-03;Castro;Zona Monte Mattia;40.01175;18.428111;Bosco;Arancione;LECCE;2021
2021-07-04;Lecce;Torre Chianca - Via del Carro;40.44675;18.199417;Canneto;Giallo;LECCE;2021
2021-07-04;Cutrofiano;C.da Sirgole Contiguo;40.121972;18.171389;Canneto;Giallo;LECCE;2021
2021-07-05;Soleto;Aeroporto Galatina-Ungolia-Pizziculi;40.2185;18.170694;Bosco;Arancione;LECCE;2021
2021-07-05;Lecce;San cataldo - Gennerano;40.368194;18.2795;Macchia;Arancione;LECCE;2021
2021-07-06;Melendugno;SP366 vicinanze lido Kale KorÓ;40.319167;18.380972;Macchia;Arancione;LECCE;2021
2021-07-06;Gallipoli;Punta Pizzo;40.007278;18.021361;Macchia;Arancione;LECCE;2021
2021-07-07;Carpignano Salentino;Pineta della Chiesa di Santa Marina;40.193861;18.381278;Bosco;Arancione;LECCE;2021
2021-07-07;Collepasso;Neviano - Collepasso;40.083889;18.142667;Bosco;Arancione;LECCE;2021
2021-07-07;Nardò;SP 109 - Residenza case arse;40.314722;17.860278;Macchia;Arancione;LECCE;2021
2021-07-07;Melendugno;Sant'Andrea - Faraglioni;40.268806;18.440333;Macchia;Arancione;LECCE;2021
2021-07-07;Alliste;Madonna dell' Alto Mare;39.936722;18.092083;Bosco;Arancione;LECCE;2021
2021-07-07;Ruffano;sp 632 - Ruffano - Supersano;40.002028;18.244056;Canneto;Giallo;LECCE;2021
2021-07-08;Otranto;S. Andrea;40.253528;18.445667;Bosco;Arancione;LECCE;2021
2021-07-09;Otranto;Masseria Cafazza;40.218889;18.412528;Macchia;Arancione;LECCE;2021
2021-07-09;Salve;via Rizzi - SP 339;39.848667;18.246694;Canneto;Giallo;LECCE;2021
2021-07-09;Supersano;SP 362 Campoverde;40.048333;18.234722;Canneto;Giallo;LECCE;2021
2021-07-10;Gallipoli;Samsara Beach;40.029361;18.019361;Bosco;Arancione;LECCE;2021
2021-07-10;Ugento;Mass.a Artanisi;39.902694;18.1425;Macchia;Arancione;LECCE;2021
2021-07-10;Galatone;Via delle Serre - Campilatini;40.126389;18.078889;Macchia;Arancione;LECCE;2021
2021-07-10;Melendugno;Torre Dell'Orso - Le Due Sorelle;40.268778;18.440583;Macchia;Arancione;LECCE;2021
2021-07-11;Lecce;Torre Chianca;40.454444;18.208639;Macchia;Arancione;LECCE;2021
2021-07-11;Ugento;Bosco Pioppi;39.926667;18.19575;Bosco;Arancione;LECCE;2021
2021-07-11;Cutrofiano;Collepasso prima rotatoria per Supersano;40.086556;18.223083;Canneto;Giallo;LECCE;2021
2021-07-12;Nardò;SP 112 Villaggio Resta;40.208722;17.960028;Macchia;Giallo;LECCE;2021
2021-07-12;Nardò;Villaggio Resta Agriturismo La Lucia;40.213222;17.948472;Macchia;Arancione;LECCE;2021
2021-07-12;Alezio;parabita/alezio;40.040806;18.076694;Canneto;Giallo;LECCE;2021
2021-07-15;Lecce;via delle Poiane;40.433417;18.212333;Macchia;Arancione;LECCE;2021
2021-07-15;Salve;canalone grande dei Fani;39.854778;18.241028;Canneto;Giallo;LECCE;2021
2021-07-15;Taurisano;Taurisano-Acquarica;39.924889;18.238861;Canneto;Giallo;LECCE;2021
2021-07-15;Ugento;Fontanelle - Parco Robinson;39.866833;18.151889;Canneto;Giallo;LECCE;2021
2021-07-15;Gallipoli;USCITA BAIA VERDE;40.03875;18.018889;Bosco;Arancione;LECCE;2021
2021-07-15;Porto Cesareo;Corte Vetere;40.314889;17.804889;Macchia;Arancione;LECCE;2021
2021-07-16;Lecce;borgo piave;40.408389;18.218972;Macchia;Arancione;LECCE;2021
2021-07-17;Supersano;la Spaziale;40.020528;18.224861;Bosco;Arancione;LECCE;2021
2021-07-17;Gallipoli;Lido Zeus;40.029444;18.019833;Bosco;Arancione;LECCE;2021
2021-07-21;Otranto;Acqua chiara;40.220556;18.444722;Bosco;Arancione;LECCE;2021
2021-07-22;Lecce;SP 133 FRIGOLE-TORRE CHIANCA , NEI PRESSI DEI BACINI DI ACQUATNA;40.436667;18.238611;Canneto;Giallo;LECCE;2021
2021-07-22;Ugento;Fontanelle Robinson Club;39.866444;18.150528;Bosco;Arancione;LECCE;2021
2021-07-22;Alessano;SP 242 VIA ADA NEGRI;39.914667;18.30925;Bosco;Arancione;LECCE;2021
2021-07-24;Porto Cesareo;punta prosciutto;40.311306;17.802833;Macchia;Arancione;LECCE;2021
2021-07-24;Porto Cesareo;Direzione Corti Vetere;40.319167;17.787222;Macchia;Arancione;LECCE;2021
2021-07-24;Lecce;frigole via GHEPPI;40.442778;18.2275;Canneto;Giallo;LECCE;2021
2021-07-25;Lecce;Borgo Piave;40.416806;18.228944;Macchia;Arancione;LECCE;2021
2021-07-25;Spongano;contrada Le More - nei pressi del BeB case tra gli ulivi;40.003222;18.3345;Macchia;Arancione;LECCE;2021
2021-07-26;Lequile;Mass.a Buia;40.315167;18.154583;Bosco;Arancione;LECCE;2021
2021-07-26;Alessano;strada per Specchia;39.915472;18.308389;Bosco;Arancione;LECCE;2021
2021-07-28;Lecce;Via Vecchia Carmiano;40.352694;18.136028;Bosco;Arancione;LECCE;2021
2021-07-28;Scorrano;Tenuta Luca Giovanni;40.091556;18.256528;Bosco;Arancione;LECCE;2021
2021-07-29;Porto Cesareo;Villa Compare - Villaggio Chiusurelle;40.320111;17.785278;Macchia;Arancione;LECCE;2021
2021-07-29;Supersano;Schillanti;40.029667;18.217528;Macchia;Arancione;LECCE;2021
2021-07-29;Nardò;Bosco Console;40.243056;17.930833;Bosco;Arancione;LECCE;2021
2021-07-30;Uggiano la Chiesa;via vecchia cerfignano;40.088861;18.459417;Bosco;Arancione;LECCE;2021
2021-07-30;Ugento;sp91 - Torre Mozza via Nove Fontane;39.864222;18.155639;Canneto;Giallo;LECCE;2021
2021-07-30;Lecce;Giammatteo - via delle Poiane;40.43;18.220278;Macchia;Arancione;LECCE;2021
2021-07-30;Nardò;Termide B&B Campagna Salentina;40.210833;17.936833;Macchia;Arancione;LECCE;2021
2021-07-30;Salve;via Fani vicino B&B Zio Zac;39.849389;18.235278;Macchia;Arancione;LECCE;2021
2021-07-30;Porto Cesareo;Corte Veteri;40.316667;17.79125;Macchia;Arancione;LECCE;2021
2021-07-30;Squinzano;via Pesce Angelo Casalabate;40.486389;18.131389;Canneto;Giallo;LECCE;2021
2021-07-31;Galatone;SS101 usc. Nardò dir. Gallipoli km 22;40.171833;18.071389;Canneto;Giallo;LECCE;2021
2021-07-31;Gagliano del Capo;Ciolo, a 1km dal Ciolo dir. Otranto;39.850278;18.3875;Macchia;Arancione;LECCE;2021
2021-08-01;Minervino di Lecce;VIA SANTA CROCE;40.101694;18.434722;Canneto;Giallo;LECCE;2021
2021-08-01;Lecce;via dell'Assiolo - via delle Poiane;40.430833;18.222583;Macchia;Arancione;LECCE;2021
2021-08-01;Lecce;Zundrano;40.348278;18.274528;Macchia;Arancione;LECCE;2021
2021-08-01;Lecce;via del Carro Macchia De Rizzi;40.441944;18.206694;Macchia;Arancione;LECCE;2021
2021-08-02;Alessano;tra San Dana e Marina di Novaglie localitÓ Valiani;39.865472;18.372889;Bosco;Arancione;LECCE;2021
2021-08-02;Lizzanello;Li Lei;40.314278;18.254306;Bosco;Arancione;LECCE;2021
2021-08-02;Nardò;Bosco Console;40.244056;17.930806;Bosco;Arancione;LECCE;2021
2021-08-02;Santa Cesarea Terme;Belvedere;40.041472;18.453611;Bosco;Arancione;LECCE;2021
2021-08-03;Andrano;Marina di Andrano;39.967778;18.397639;Macchia;Arancione;LECCE;2021
2021-08-03;Veglie;SP111 Veglie-Monteruga;40.355833;17.8975;Macchia;Arancione;LECCE;2021
2021-08-03;Castro;Acquaviva;39.996083;18.415389;Bosco;Arancione;LECCE;2021
2021-08-03;Ugento;Risciano;39.9135;18.137889;Macchia;Arancione;LECCE;2021
2021-08-03;Gagliano del Capo;SP358 zona Mannute strada vicinale Parriche;39.815556;18.3825;Macchia;Arancione;LECCE;2021
2021-08-03;Melendugno;Roca;40.282389;18.4155;Canneto;Giallo;LECCE;2021
2021-08-04;Lizzanello;Bosco Li Lei;40.315278;18.255278;Bosco;Arancione;LECCE;2021
2021-08-05;Gallipoli;Li Sauli c/o Agrit. Fare Salento;40.013889;18.055556;Canneto;Giallo;LECCE;2021
2021-08-05;Lecce;Via Rapolla - Via Venosa;40.370889;18.2075;Bosco;Arancione;LECCE;2021
2021-08-06;Nardò;Strada Nucci;40.189833;17.947972;Macchia;Arancione;LECCE;2021
2021-08-07;Lecce;FRIGOLE via dell'Assiolo;40.423389;18.230806;Macchia;Arancione;LECCE;2021
2021-08-07;Lecce;Torre Chianca;40.465639;18.189583;Canneto;Giallo;LECCE;2021
2021-08-07;Cutrofiano;Via Vicinale Scorrano;40.117;18.231278;Canneto;Giallo;LECCE;2021
2021-08-08;Lecce;via delle poiane;40.430722;18.210472;Macchia;Arancione;LECCE;2021
2021-08-08;Lecce;Bosco di Gianmatteo - Via delle Poiane;40.434611;18.216556;Bosco;Arancione;LECCE;2021
2021-08-08;Ugento;TORRE SAN GIOVANNI;39.870528;18.150889;Canneto;Giallo;LECCE;2021
2021-08-09;Galatone;Montagna Spaccata;40.116389;18.003444;Bosco;Arancione;LECCE;2021
2021-08-10;Lecce;Onda verde;40.455278;18.193333;Canneto;Giallo;LECCE;2021
2021-08-12;Otranto;Porto Badisco-Pineta Paradiso;40.083333;18.476694;Bosco;Arancione;LECCE;2021
2021-08-12;Lecce;Via delle Poiane/FRIGOLE;40.425528;18.232806;Macchia;Arancione;LECCE;2021
2021-08-14;Melissano;Licciardi - C.da Dote;39.974556;18.139;Canneto;Giallo;LECCE;2021
2021-08-16;Taurisano;Mass.a Grande;39.941944;18.20175;Bosco;Arancione;LECCE;2021
2021-08-16;Palmariggi;Masseria Giancola-Montevergine;40.143306;18.380944;Macchia;Arancione;LECCE;2021
2021-08-16;Lecce;via dell'iris frigole;40.451972;18.214583;Macchia;Arancione;LECCE;2021
2021-08-17;Lecce;Borgo Piave;40.416972;18.229167;Macchia;Arancione;LECCE;2021
2021-08-17;Lecce;VIA DELLA VEDOVA 2;40.44825;18.212389;Canneto;Giallo;LECCE;2021
2021-08-18;Lecce;Via del Balestruccio - Basciucco;40.408417;18.238222;Macchia;Arancione;LECCE;2021
2021-08-19;Lecce;Az agr. Prontera;40.445833;18.206944;Macchia;Arancione;LECCE;2021
2021-08-20;Lecce;via delle begonie case simini;40.451944;18.200556;Canneto;Giallo;LECCE;2021
2021-08-25;Collepasso;contrada colacone;40.095278;18.184028;Canneto;Giallo;LECCE;2021
2021-08-27;Lecce;Tana del Lupo - SS 7 TER Scalo ferroviario Surbo;40.367806;18.131444;Bosco;Arancione;LECCE;2021
2021-08-30;Melendugno;via delle Gerbere;40.285333;18.411639;Canneto;Giallo;LECCE;2021
2021-08-30;Porto Cesareo;PUNTA GROSSA;40.295167;17.796306;Macchia;Arancione;LECCE;2021
2021-09-01;Ugento;Torre San Giovanni - Cocoloco;39.884333;18.131306;Canneto;Giallo;LECCE;2021
2021-09-01;Porto Cesareo;Pozzo Fetente - Eurovillage;40.305278;17.810556;Macchia;Arancione;LECCE;2021
2021-09-01;Uggiano la Chiesa;Valle dell'Idro;40.132139;18.470167;Canneto;Giallo;LECCE;2021
2021-09-02;Porto Cesareo;curti veteri - la serra;40.309722;17.792222;Bosco;Arancione;LECCE;2021
2021-09-02;Gallipoli;c.da Li Monaci;40.042722;18.022556;Bosco;Arancione;LECCE;2021
2021-09-02;Sannicola;Lido conchiglie - ristorante pippi delle cozze;40.113361;18.009444;Bosco;Arancione;LECCE;2021
2021-09-02;Lecce;Frigole - azienda Prontera;40.436528;18.235028;Macchia;Arancione;LECCE;2021
2021-09-02;Nardò;dimora Arnesano;40.298611;17.845472;Macchia;Arancione;LECCE;2021
2021-09-03;Otranto;Frassanito - Campeggio Darwin;40.213639;18.419917;Macchia;Arancione;LECCE;2021
2021-09-03;Ugento;Lido Malib¨;39.882139;18.136694;Canneto;Giallo;LECCE;2021
2021-09-04;Otranto;LocalitÓ Frigole;40.159139;18.451306;Canneto;Giallo;LECCE;2021
2021-09-06;Cutrofiano;sp 198 - C.da Signorella;40.099806;18.202944;Canneto;Giallo;LECCE;2021
2021-09-09;Porto Cesareo;Chiusurelle;40.303722;17.810722;Macchia;Arancione;LECCE;2021
2021-09-22;Lecce;Torre Chianca;40.432778;18.173889;Bosco;Arancione;LECCE;2021
2021-09-22;Lecce;Villa Dario;40.389722;18.266389;Bosco;Arancione;LECCE;2021
2021-09-25;Otranto;Pineta Alimini;40.206722;18.454722;Bosco;Arancione;LECCE;2021
2021-09-27;Lecce;Torre Chianca, Via Gorgona;40.467111;18.2015;Canneto;Giallo;LECCE;2021
2021-09-28;Lecce;SP 364 KM 7 Lecce San Cataldo;40.384611;18.284139;Bosco;Arancione;LECCE;2021
2021-10-20;Lecce;Rauccio;40.4675;18.175278;Canneto;Giallo;LECCE;2021
2020-04-16;Tricase;Trcicase Porto;39.935056;18.394917;Macchia;Arancione;LECCE;2020
2020-05-25;Porto Cesareo;Punta Grossa;40.291028;17.798278;Macchia;Arancione;LECCE;2020
2020-05-26;Sannicola;Rivabella - Lido Conchiglie.;40.106944;18.020556;Bosco;Arancione;LECCE;2020
2020-05-26;Santa Cesarea Terme;Strada Porto Badisco-Santa Cesarea;40.041;18.464;Macchia;Arancione;LECCE;2020
